"rules","support","confidence","coverage","lift","count"
"1545","{CookBks,DoItYBks,RefBks,ItalCook,ItalAtlas} => {ChildBks}",0.011,0.88,0.0125,2.08037825059102,22
"1755","{CookBks,RefBks,ArtBks,ItalCook,ItalAtlas,ItalArt} => {ChildBks}",0.011,0.88,0.0125,2.08037825059102,22
"333","{YouthBks,GeogBks,ItalArt} => {CookBks}",0.013,0.896551724137931,0.0145,2.08016641331307,26
"1116","{YouthBks,ArtBks,GeogBks,ItalArt} => {CookBks}",0.013,0.896551724137931,0.0145,2.08016641331307,26
"370","{CookBks,DoItYBks,ItalArt} => {GeogBks}",0.0155,0.574074074074074,0.027,2.07997852925389,31
"1137","{CookBks,DoItYBks,ArtBks,ItalArt} => {GeogBks}",0.0155,0.574074074074074,0.027,2.07997852925389,31
"1723","{YouthBks,CookBks,DoItYBks,ArtBks,GeogBks} => {RefBks}",0.0165,0.445945945945946,0.037,2.07900207900208,33
"496","{ChildBks,ArtBks,GeogBks} => {Florence}",0.023,0.225490196078431,0.102,2.07825065510075,46
"25","{RefBks,ItalAtlas,ItalArt} => {ChildBks}",0.0145,0.878787878787879,0.0165,2.07751271581059,29
"37","{ArtBks,ItalAtlas,ItalArt} => {ChildBks}",0.0145,0.878787878787879,0.0165,2.07751271581059,29
"836","{RefBks,ArtBks,ItalAtlas,ItalArt} => {ChildBks}",0.0145,0.878787878787879,0.0165,2.07751271581059,29
"1776","{YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks} => {ChildBks}",0.0145,0.878787878787879,0.0165,2.07751271581059,29
"1398","{ChildBks,YouthBks,DoItYBks,RefBks} => {ArtBks}",0.0265,0.5,0.053,2.0746887966805,53
"1418","{ChildBks,YouthBks,CookBks,RefBks} => {ArtBks}",0.034,0.5,0.068,2.0746887966805,68
"698","{YouthBks,CookBks,RefBks} => {ChildBks}",0.068,0.87741935483871,0.0775,2.07427743460688,136
"720","{CookBks,ArtBks,GeogBks} => {RefBks}",0.046,0.444444444444444,0.1035,2.07200207200207,92
"713","{RefBks,ArtBks,GeogBks} => {ChildBks}",0.0495,0.876106194690266,0.0565,2.07117303709283,99
"113","{YouthBks,RefBks,ItalAtlas} => {GeogBks}",0.01,0.571428571428571,0.0175,2.0703933747412,20
"1426","{YouthBks,DoItYBks,RefBks,GeogBks} => {CookBks}",0.029,0.892307692307692,0.0325,2.07031947171158,58
"783","{ChildBks,ArtBks,GeogBks} => {DoItYBks}",0.0595,0.583333333333333,0.102,2.06855791962175,119
"723","{ChildBks,CookBks,RefBks} => {ArtBks}",0.061,0.497959183673469,0.1225,2.06622067914303,122
"785","{DoItYBks,ArtBks,GeogBks} => {CookBks}",0.065,0.89041095890411,0.073,2.06591869815339,130
"1423","{ChildBks,YouthBks,RefBks,GeogBks} => {DoItYBks}",0.03,0.58252427184466,0.0515,2.06568890725057,60
"163","{ChildBks,CookBks,ItalAtlas} => {YouthBks}",0.0115,0.511111111111111,0.0225,2.06509539842873,23
"933","{ChildBks,CookBks,RefBks,ItalAtlas} => {YouthBks}",0.0115,0.511111111111111,0.0225,2.06509539842873,23
"467","{CookBks,DoItYBks,Florence} => {YouthBks}",0.012,0.51063829787234,0.0235,2.06318504190845,24
"1743","{CookBks,DoItYBks,RefBks,ArtBks,GeogBks} => {ChildBks}",0.024,0.872727272727273,0.0275,2.06318504190845,48
"465","{YouthBks,DoItYBks,Florence} => {CookBks}",0.012,0.888888888888889,0.0135,2.06238721319928,24
"1454","{ChildBks,CookBks,DoItYBks,RefBks} => {ArtBks}",0.037,0.496644295302013,0.0745,2.06076471079674,74
"722","{CookBks,RefBks,ArtBks} => {ChildBks}",0.061,0.871428571428571,0.07,2.06011482607227,122
"1452","{CookBks,DoItYBks,RefBks,ArtBks} => {ChildBks}",0.037,0.870588235294118,0.0425,2.05812821582534,74
"1052","{ChildBks,DoItYBks,ItalCook,ItalArt} => {GeogBks}",0.0105,0.567567567567568,0.0185,2.05640423031727,21
"1599","{ChildBks,DoItYBks,ArtBks,ItalCook,ItalArt} => {GeogBks}",0.0105,0.567567567567568,0.0185,2.05640423031727,21
"1624","{ChildBks,CookBks,DoItYBks,ItalCook,ItalArt} => {GeogBks}",0.0105,0.567567567567568,0.0185,2.05640423031727,21
"1770","{ChildBks,CookBks,DoItYBks,ArtBks,ItalCook,ItalArt} => {GeogBks}",0.0105,0.567567567567568,0.0185,2.05640423031727,21
"45","{GeogBks,ItalAtlas,ItalArt} => {ChildBks}",0.01,0.869565217391304,0.0115,2.05570973378559,20
"69","{RefBks,ItalCook,ItalAtlas} => {ChildBks}",0.02,0.869565217391304,0.023,2.05570973378559,40
"110","{CookBks,ItalCook,ItalAtlas} => {ChildBks}",0.02,0.869565217391304,0.023,2.05570973378559,40
"165","{ArtBks,GeogBks,ItalAtlas} => {ChildBks}",0.01,0.869565217391304,0.0115,2.05570973378559,20
"609","{YouthBks,GeogBks,ItalCook} => {ChildBks}",0.03,0.869565217391304,0.0345,2.05570973378559,60
"846","{RefBks,GeogBks,ItalAtlas,ItalArt} => {ChildBks}",0.01,0.869565217391304,0.0115,2.05570973378559,20
"856","{ArtBks,GeogBks,ItalAtlas,ItalArt} => {ChildBks}",0.01,0.869565217391304,0.0115,2.05570973378559,20
"907","{CookBks,RefBks,ItalCook,ItalAtlas} => {ChildBks}",0.02,0.869565217391304,0.023,2.05570973378559,40
"936","{RefBks,ArtBks,GeogBks,ItalAtlas} => {ChildBks}",0.01,0.869565217391304,0.0115,2.05570973378559,20
"1362","{YouthBks,CookBks,GeogBks,ItalCook} => {ChildBks}",0.03,0.869565217391304,0.0345,2.05570973378559,60
"1520","{RefBks,ArtBks,GeogBks,ItalAtlas,ItalArt} => {ChildBks}",0.01,0.869565217391304,0.0115,2.05570973378559,20
"218","{ChildBks,ItalCook,ItalArt} => {YouthBks}",0.0145,0.508771929824561,0.0285,2.05564416090732,29
"998","{ChildBks,ArtBks,ItalCook,ItalArt} => {YouthBks}",0.0145,0.508771929824561,0.0285,2.05564416090732,29
"1018","{ChildBks,CookBks,ItalCook,ItalArt} => {YouthBks}",0.0145,0.508771929824561,0.0285,2.05564416090732,29
"1595","{ChildBks,CookBks,ArtBks,ItalCook,ItalArt} => {YouthBks}",0.0145,0.508771929824561,0.0285,2.05564416090732,29
"445","{YouthBks,ArtBks,Florence} => {DoItYBks}",0.011,0.578947368421053,0.019,2.05300485255692,22
"1154","{ChildBks,CookBks,GeogBks,ItalArt} => {DoItYBks}",0.011,0.578947368421053,0.019,2.05300485255692,22
"1643","{ChildBks,CookBks,ArtBks,GeogBks,ItalArt} => {DoItYBks}",0.011,0.578947368421053,0.019,2.05300485255692,22
"1196","{YouthBks,ArtBks,GeogBks,Florence} => {CookBks}",0.0115,0.884615384615385,0.013,2.0524718900589,23
"299","{CookBks,GeogBks,ItalArt} => {RefBks}",0.011,0.44,0.025,2.05128205128205,22
"1089","{CookBks,ArtBks,GeogBks,ItalArt} => {RefBks}",0.011,0.44,0.025,2.05128205128205,22
"1422","{ChildBks,YouthBks,DoItYBks,RefBks} => {GeogBks}",0.03,0.566037735849057,0.053,2.05086136177194,60
"669","{YouthBks,RefBks,ArtBks} => {ChildBks}",0.0425,0.86734693877551,0.049,2.05046557630144,85
"174","{CookBks,DoItYBks,ItalAtlas} => {ChildBks}",0.013,0.866666666666667,0.015,2.0488573680063,26
"947","{CookBks,DoItYBks,RefBks,ItalAtlas} => {ChildBks}",0.013,0.866666666666667,0.015,2.0488573680063,26
"1187","{CookBks,RefBks,GeogBks,Florence} => {ChildBks}",0.013,0.866666666666667,0.015,2.0488573680063,26
"175","{ChildBks,CookBks,ItalAtlas} => {DoItYBks}",0.013,0.577777777777778,0.0225,2.0488573680063,26
"948","{ChildBks,CookBks,RefBks,ItalAtlas} => {DoItYBks}",0.013,0.577777777777778,0.0225,2.0488573680063,26
"500","{CookBks,ArtBks,GeogBks} => {Florence}",0.023,0.222222222222222,0.1035,2.04813108038914,46
"477","{ChildBks,YouthBks,Florence} => {CookBks}",0.015,0.882352941176471,0.017,2.04722260133752,30
"769","{YouthBks,DoItYBks,GeogBks} => {CookBks}",0.06,0.882352941176471,0.068,2.04722260133752,120
"206","{ArtBks,ItalCook,ItalArt} => {YouthBks}",0.019,0.506666666666667,0.0375,2.04713804713805,38
"222","{CookBks,ItalCook,ItalArt} => {YouthBks}",0.019,0.506666666666667,0.0375,2.04713804713805,38
"1003","{CookBks,ArtBks,ItalCook,ItalArt} => {YouthBks}",0.019,0.506666666666667,0.0375,2.04713804713805,38
"704","{DoItYBks,ArtBks,GeogBks} => {RefBks}",0.032,0.438356164383562,0.073,2.04361848197465,64
"774","{YouthBks,CookBks,DoItYBks} => {ChildBks}",0.082,0.863157894736842,0.095,2.04056239890506,164
"409","{RefBks,ArtBks,Florence} => {DoItYBks}",0.0115,0.575,0.02,2.03900709219858,23
"473","{YouthBks,GeogBks,Florence} => {CookBks}",0.0145,0.878787878787879,0.0165,2.03895099486747,29
"138","{CookBks,RefBks,ItalAtlas} => {ArtBks}",0.014,0.491228070175439,0.0285,2.03829074761593,28
"133","{RefBks,ArtBks,ItalAtlas} => {ChildBks}",0.0155,0.861111111111111,0.018,2.03572366692934,31
"1417","{YouthBks,CookBks,RefBks,ArtBks} => {ChildBks}",0.034,0.860759493670886,0.0395,2.03489242002574,68
"154","{CookBks,RefBks,ItalAtlas} => {GeogBks}",0.016,0.56140350877193,0.0285,2.03407068395627,32
"560","{DoItYBks,RefBks,GeogBks} => {ItalCook}",0.0135,0.230769230769231,0.0585,2.03320908166723,27
"1464","{ChildBks,CookBks,RefBks,GeogBks} => {DoItYBks}",0.045,0.573248407643312,0.0785,2.03279577178479,90
"705","{DoItYBks,RefBks,ArtBks} => {ChildBks}",0.046,0.85981308411215,0.0535,2.03265504518239,92
"1441","{DoItYBks,RefBks,ArtBks,GeogBks} => {ChildBks}",0.0275,0.859375,0.032,2.03161938534279,55
"677","{YouthBks,DoItYBks,RefBks} => {GeogBks}",0.0325,0.560344827586207,0.058,2.03023488255872,65
"749","{YouthBks,DoItYBks,ArtBks} => {CookBks}",0.0525,0.875,0.06,2.03016241299304,105
"117","{YouthBks,RefBks,ItalAtlas} => {ChildBks}",0.015,0.857142857142857,0.0175,2.02634245187437,30
"1725","{YouthBks,CookBks,DoItYBks,RefBks,ArtBks} => {ChildBks}",0.021,0.857142857142857,0.0245,2.02634245187437,42
"388","{ChildBks,ArtBks,ItalCook} => {Florence}",0.01,0.21978021978022,0.0455,2.02562414543981,20
"1165","{ChildBks,CookBks,ArtBks,ItalCook} => {Florence}",0.01,0.21978021978022,0.0455,2.02562414543981,20
"1742","{ChildBks,DoItYBks,RefBks,ArtBks,GeogBks} => {CookBks}",0.024,0.872727272727273,0.0275,2.02488926386838,48
"1476","{ChildBks,YouthBks,DoItYBks,ArtBks} => {CookBks}",0.0445,0.872549019607843,0.051,2.02447568354488,89
"767","{ChildBks,YouthBks,GeogBks} => {DoItYBks}",0.0565,0.570707070707071,0.099,2.02378393867756,113
"778","{YouthBks,CookBks,GeogBks} => {ChildBks}",0.083,0.855670103092783,0.097,2.02286076381273,166
"678","{YouthBks,RefBks,GeogBks} => {DoItYBks}",0.0325,0.570175438596491,0.057,2.02189871842727,65
"307","{DoItYBks,ArtBks,ItalArt} => {YouthBks}",0.015,0.5,0.03,2.02020202020202,30
"327","{CookBks,DoItYBks,ItalArt} => {YouthBks}",0.0135,0.5,0.027,2.02020202020202,27
"339","{ChildBks,CookBks,ItalArt} => {YouthBks}",0.015,0.5,0.03,2.02020202020202,30
"1109","{CookBks,DoItYBks,ArtBks,ItalArt} => {YouthBks}",0.0135,0.5,0.027,2.02020202020202,27
"1124","{ChildBks,CookBks,ArtBks,ItalArt} => {YouthBks}",0.015,0.5,0.03,2.02020202020202,30
"1199","{CookBks,ArtBks,GeogBks,Florence} => {YouthBks}",0.0115,0.5,0.023,2.02020202020202,23
"149","{RefBks,GeogBks,ItalAtlas} => {ChildBks}",0.0175,0.853658536585366,0.0205,2.01810528743585,35
"1182","{CookBks,RefBks,ArtBks,Florence} => {ChildBks}",0.0115,0.851851851851852,0.0135,2.0138341651344,23
"1053","{ChildBks,GeogBks,ItalCook,ItalArt} => {DoItYBks}",0.0105,0.567567567567568,0.0185,2.01265094882116,21
"1600","{ChildBks,ArtBks,GeogBks,ItalCook,ItalArt} => {DoItYBks}",0.0105,0.567567567567568,0.0185,2.01265094882116,21
"1625","{ChildBks,CookBks,GeogBks,ItalCook,ItalArt} => {DoItYBks}",0.0105,0.567567567567568,0.0185,2.01265094882116,21
"1771","{ChildBks,CookBks,ArtBks,GeogBks,ItalCook,ItalArt} => {DoItYBks}",0.0105,0.567567567567568,0.0185,2.01265094882116,21
"745","{YouthBks,DoItYBks,ArtBks} => {ChildBks}",0.051,0.85,0.06,2.00945626477541,102
"1331","{YouthBks,ArtBks,GeogBks,ItalCook} => {ChildBks}",0.017,0.85,0.02,2.00945626477541,34
"1487","{YouthBks,CookBks,DoItYBks,GeogBks} => {ChildBks}",0.051,0.85,0.06,2.00945626477541,102
"1695","{YouthBks,CookBks,ArtBks,GeogBks,ItalCook} => {ChildBks}",0.017,0.85,0.02,2.00945626477541,34
"702","{RefBks,ArtBks,GeogBks} => {DoItYBks}",0.032,0.566371681415929,0.0565,2.00841021778698,64
"547","{ArtBks,GeogBks,ItalCook} => {RefBks}",0.0155,0.430555555555556,0.036,2.00725200725201,31
"1289","{CookBks,ArtBks,GeogBks,ItalCook} => {RefBks}",0.0155,0.430555555555556,0.036,2.00725200725201,31
"1466","{YouthBks,DoItYBks,ArtBks,GeogBks} => {ChildBks}",0.0335,0.848101265822785,0.0395,2.00496753149595,67
"1477","{YouthBks,CookBks,DoItYBks,ArtBks} => {ChildBks}",0.0445,0.847619047619048,0.0525,2.00382753574243,89
"773","{ChildBks,YouthBks,DoItYBks} => {CookBks}",0.082,0.863157894736842,0.095,2.00268653071193,164
"789","{ChildBks,DoItYBks,ArtBks} => {CookBks}",0.082,0.863157894736842,0.095,2.00268653071193,164
"753","{YouthBks,ArtBks,GeogBks} => {ChildBks}",0.055,0.846153846153846,0.065,2.00036370249136,110
"757","{YouthBks,ArtBks,GeogBks} => {CookBks}",0.056,0.861538461538462,0.065,1.99892914510084,112
"423","{CookBks,ArtBks,Florence} => {RefBks}",0.0135,0.428571428571429,0.0315,1.998001998002,27
"178","{CookBks,GeogBks,ItalAtlas} => {ChildBks}",0.0135,0.84375,0.016,1.99468085106383,27
"952","{CookBks,RefBks,GeogBks,ItalAtlas} => {ChildBks}",0.0135,0.84375,0.016,1.99468085106383,27
"1446","{DoItYBks,RefBks,ArtBks,GeogBks} => {CookBks}",0.0275,0.859375,0.032,1.99390951276102,55
"341","{DoItYBks,ArtBks,ItalArt} => {GeogBks}",0.0165,0.55,0.03,1.99275362318841,33
"1153","{ChildBks,CookBks,DoItYBks,ItalArt} => {GeogBks}",0.011,0.55,0.02,1.99275362318841,22
"1642","{ChildBks,CookBks,DoItYBks,ArtBks,ItalArt} => {GeogBks}",0.011,0.55,0.02,1.99275362318841,22
"567","{CookBks,DoItYBks,ItalCook} => {RefBks}",0.025,0.427350427350427,0.0585,1.99230968461738,50
"190","{ArtBks,ItalCook,ItalArt} => {RefBks}",0.016,0.426666666666667,0.0375,1.98912198912199,32
"202","{CookBks,ItalCook,ItalArt} => {RefBks}",0.016,0.426666666666667,0.0375,1.98912198912199,32
"968","{CookBks,ArtBks,ItalCook,ItalArt} => {RefBks}",0.016,0.426666666666667,0.0375,1.98912198912199,32
"337","{ChildBks,YouthBks,ItalArt} => {CookBks}",0.015,0.857142857142857,0.0175,1.98873052701359,30
"1121","{ChildBks,YouthBks,ArtBks,ItalArt} => {CookBks}",0.015,0.857142857142857,0.0175,1.98873052701359,30
"1201","{ChildBks,YouthBks,ArtBks,Florence} => {CookBks}",0.012,0.857142857142857,0.014,1.98873052701359,24
"1461","{ChildBks,DoItYBks,RefBks,GeogBks} => {CookBks}",0.045,0.857142857142857,0.0525,1.98873052701359,90
"1230","{ChildBks,CookBks,ArtBks,GeogBks} => {Florence}",0.018,0.215568862275449,0.0835,1.98680979055713,36
"311","{ArtBks,GeogBks,ItalArt} => {YouthBks}",0.0145,0.491525423728814,0.0295,1.98596130799521,29
"181","{ArtBks,ItalArt,Florence} => {ChildBks}",0.0105,0.84,0.0125,1.98581560283688,21
"1223","{ChildBks,CookBks,ArtBks,Florence} => {DoItYBks}",0.014,0.56,0.025,1.98581560283688,28
"342","{ArtBks,GeogBks,ItalArt} => {DoItYBks}",0.0165,0.559322033898305,0.0295,1.98341146772449,33
"1436","{ChildBks,YouthBks,RefBks,GeogBks} => {CookBks}",0.044,0.854368932038835,0.0515,1.98229450589057,88
"412","{DoItYBks,RefBks,ArtBks} => {Florence}",0.0115,0.214953271028037,0.0535,1.98113613850726,23
"1749","{YouthBks,CookBks,DoItYBks,ArtBks,GeogBks} => {ChildBks}",0.031,0.837837837837838,0.037,1.98070410836368,62
"727","{ChildBks,RefBks,GeogBks} => {DoItYBks}",0.0525,0.558510638297872,0.094,1.98053417836125,105
"1727","{ChildBks,YouthBks,CookBks,DoItYBks,RefBks} => {ArtBks}",0.021,0.477272727272727,0.044,1.98038476046775,42
"1209","{ChildBks,CookBks,GeogBks,Florence} => {YouthBks}",0.012,0.489795918367347,0.0245,1.97897340754484,24
"589","{YouthBks,ArtBks,ItalCook} => {ChildBks}",0.0255,0.836065573770492,0.0305,1.97651435879549,51
"1342","{YouthBks,CookBks,ArtBks,ItalCook} => {ChildBks}",0.0255,0.836065573770492,0.0305,1.97651435879549,51
"366","{ChildBks,DoItYBks,ItalArt} => {GeogBks}",0.012,0.545454545454545,0.022,1.97628458498024,24
"1132","{ChildBks,DoItYBks,ArtBks,ItalArt} => {GeogBks}",0.012,0.545454545454545,0.022,1.97628458498024,24
"797","{ChildBks,DoItYBks,GeogBks} => {CookBks}",0.089,0.851674641148325,0.1045,1.97604325092419,178
"1450","{CookBks,DoItYBks,ArtBks,GeogBks} => {RefBks}",0.0275,0.423076923076923,0.065,1.9723865877712,55
"731","{CookBks,RefBks,GeogBks} => {DoItYBks}",0.0495,0.556179775280899,0.089,1.97226870666985,99
"114","{RefBks,GeogBks,ItalAtlas} => {YouthBks}",0.01,0.48780487804878,0.0205,1.97092880019709,20
"406","{CookBks,RefBks,Florence} => {YouthBks}",0.01,0.48780487804878,0.0205,1.97092880019709,20
"385","{ArtBks,ItalCook,Florence} => {ChildBks}",0.01,0.833333333333333,0.012,1.97005516154452,20
"633","{ArtBks,GeogBks,ItalCook} => {ChildBks}",0.03,0.833333333333333,0.036,1.97005516154452,60
"1162","{CookBks,ArtBks,ItalCook,Florence} => {ChildBks}",0.01,0.833333333333333,0.012,1.97005516154452,20
"1382","{CookBks,ArtBks,GeogBks,ItalCook} => {ChildBks}",0.03,0.833333333333333,0.036,1.97005516154452,60
"125","{RefBks,ArtBks,ItalAtlas} => {DoItYBks}",0.01,0.555555555555556,0.018,1.97005516154452,20
"290","{ChildBks,RefBks,ItalArt} => {DoItYBks}",0.01,0.555555555555556,0.018,1.97005516154452,20
"1077","{ChildBks,RefBks,ArtBks,ItalArt} => {DoItYBks}",0.01,0.555555555555556,0.018,1.97005516154452,20
"1443","{ChildBks,RefBks,ArtBks,GeogBks} => {DoItYBks}",0.0275,0.555555555555556,0.0495,1.97005516154452,55
"317","{YouthBks,ArtBks,ItalArt} => {CookBks}",0.0195,0.847826086956522,0.023,1.9671138908504,39
"357","{ArtBks,GeogBks,ItalArt} => {CookBks}",0.025,0.847457627118644,0.0295,1.96625899563491,50
"765","{YouthBks,DoItYBks,GeogBks} => {ChildBks}",0.0565,0.830882352941177,0.068,1.96426088165763,113
"315","{ChildBks,ArtBks,ItalArt} => {YouthBks}",0.0175,0.486111111111111,0.036,1.96408529741863,35
"729","{DoItYBks,RefBks,GeogBks} => {CookBks}",0.0495,0.846153846153846,0.0585,1.96323398179547,99
"1482","{YouthBks,CookBks,ArtBks,GeogBks} => {ChildBks}",0.0465,0.830357142857143,0.056,1.96301925025329,93
"1274","{ChildBks,DoItYBks,ArtBks,ItalCook} => {RefBks}",0.012,0.421052631578947,0.0285,1.96294933137038,24
"1668","{ChildBks,CookBks,DoItYBks,ArtBks,ItalCook} => {RefBks}",0.012,0.421052631578947,0.0285,1.96294933137038,24
"541","{RefBks,ArtBks,ItalCook} => {DoItYBks}",0.013,0.553191489361702,0.0235,1.96167194809114,26
"1277","{CookBks,RefBks,ArtBks,ItalCook} => {DoItYBks}",0.013,0.553191489361702,0.0235,1.96167194809114,26
"1481","{ChildBks,YouthBks,ArtBks,GeogBks} => {CookBks}",0.0465,0.845454545454545,0.055,1.9616114743725,93
"442","{CookBks,RefBks,Florence} => {ChildBks}",0.017,0.829268292682927,0.0205,1.96044513636626,34
"392","{CookBks,ArtBks,ItalCook} => {Florence}",0.012,0.212389380530973,0.0565,1.95750581134538,24
"484","{DoItYBks,ArtBks,GeogBks} => {Florence}",0.0155,0.212328767123288,0.073,1.95694716242661,31
"557","{DoItYBks,RefBks,ItalCook} => {GeogBks}",0.0135,0.54,0.025,1.95652173913043,27
"1302","{CookBks,DoItYBks,RefBks,ItalCook} => {GeogBks}",0.0135,0.54,0.025,1.95652173913043,27
"1171","{RefBks,ArtBks,GeogBks,Florence} => {ChildBks}",0.012,0.827586206896552,0.0145,1.95646857422353,24
"1207","{YouthBks,CookBks,GeogBks,Florence} => {ChildBks}",0.012,0.827586206896552,0.0145,1.95646857422353,24
"762","{YouthBks,CookBks,ArtBks} => {ChildBks}",0.067,0.827160493827161,0.081,1.9554621603479,134
"693","{YouthBks,RefBks,GeogBks} => {CookBks}",0.048,0.842105263157895,0.057,1.95384051776774,96
"598","{YouthBks,GeogBks,ItalCook} => {DoItYBks}",0.019,0.550724637681159,0.0345,1.95292424709631,38
"1353","{YouthBks,CookBks,GeogBks,ItalCook} => {DoItYBks}",0.019,0.550724637681159,0.0345,1.95292424709631,38
"712","{CookBks,DoItYBks,ArtBks} => {RefBks}",0.0425,0.41871921182266,0.1015,1.95207091758816,85
"94","{ChildBks,ItalCook,ItalAtlas} => {DoItYBks}",0.011,0.55,0.02,1.95035460992908,22
"273","{RefBks,ArtBks,ItalArt} => {DoItYBks}",0.011,0.55,0.02,1.95035460992908,22
"887","{ChildBks,RefBks,ItalCook,ItalAtlas} => {DoItYBks}",0.011,0.55,0.02,1.95035460992908,22
"923","{ChildBks,CookBks,ItalCook,ItalAtlas} => {DoItYBks}",0.011,0.55,0.02,1.95035460992908,22
"1368","{ChildBks,ArtBks,GeogBks,ItalCook} => {DoItYBks}",0.0165,0.55,0.03,1.95035460992908,33
"1546","{ChildBks,CookBks,RefBks,ItalCook,ItalAtlas} => {DoItYBks}",0.011,0.55,0.02,1.95035460992908,22
"1709","{ChildBks,CookBks,ArtBks,GeogBks,ItalCook} => {DoItYBks}",0.0165,0.55,0.03,1.95035460992908,33
"185","{ArtBks,ItalArt,Florence} => {CookBks}",0.0105,0.84,0.0125,1.94895591647332,21
"1492","{CookBks,DoItYBks,ArtBks,GeogBks} => {ChildBks}",0.0535,0.823076923076923,0.065,1.94580832878705,107
"777","{ChildBks,YouthBks,GeogBks} => {CookBks}",0.083,0.838383838383838,0.099,1.94520612154023,166
"420","{ChildBks,RefBks,ArtBks} => {Florence}",0.016,0.210526315789474,0.076,1.94033470773708,32
"685","{YouthBks,DoItYBks,RefBks} => {CookBks}",0.0485,0.836206896551724,0.058,1.94015521241699,97
"1411","{YouthBks,RefBks,ArtBks,GeogBks} => {CookBks}",0.0255,0.836065573770492,0.0305,1.93982731733293,51
"433","{RefBks,GeogBks,Florence} => {ChildBks}",0.016,0.82051282051282,0.0195,1.93974662059768,32
"1204","{ChildBks,CookBks,ArtBks,Florence} => {YouthBks}",0.012,0.48,0.025,1.93939393939394,24
"658","{CookBks,GeogBks,ItalCook} => {ChildBks}",0.0525,0.8203125,0.064,1.93927304964539,105
"798","{CookBks,DoItYBks,GeogBks} => {ChildBks}",0.089,0.820276497695853,0.1085,1.93918793781525,178
"555","{CookBks,ArtBks,ItalCook} => {RefBks}",0.0235,0.415929203539823,0.0565,1.93906388596654,47
"737","{ChildBks,RefBks,GeogBks} => {CookBks}",0.0785,0.835106382978723,0.094,1.93760181665597,157
"1272","{ChildBks,RefBks,ArtBks,ItalCook} => {DoItYBks}",0.012,0.545454545454545,0.022,1.93423597678917,24
"1666","{ChildBks,CookBks,RefBks,ArtBks,ItalCook} => {DoItYBks}",0.012,0.545454545454545,0.022,1.93423597678917,24
"301","{ChildBks,RefBks,ItalArt} => {CookBks}",0.015,0.833333333333333,0.018,1.93348801237432,30
"361","{ChildBks,ArtBks,ItalArt} => {CookBks}",0.03,0.833333333333333,0.036,1.93348801237432,60
"1091","{ChildBks,RefBks,ArtBks,ItalArt} => {CookBks}",0.015,0.833333333333333,0.018,1.93348801237432,30
"1096","{ChildBks,RefBks,GeogBks,ItalArt} => {CookBks}",0.01,0.833333333333333,0.012,1.93348801237432,20
"1628","{ChildBks,RefBks,ArtBks,GeogBks,ItalArt} => {CookBks}",0.01,0.833333333333333,0.012,1.93348801237432,20
"1730","{ChildBks,YouthBks,RefBks,ArtBks,GeogBks} => {CookBks}",0.0225,0.833333333333333,0.027,1.93348801237432,45
"331","{ChildBks,GeogBks,ItalArt} => {YouthBks}",0.011,0.478260869565217,0.023,1.93236714975845,22
"1114","{ChildBks,ArtBks,GeogBks,ItalArt} => {YouthBks}",0.011,0.478260869565217,0.023,1.93236714975845,22
"761","{ChildBks,YouthBks,ArtBks} => {CookBks}",0.067,0.832298136645963,0.0805,1.93108616391175,134
"323","{ChildBks,DoItYBks,ItalArt} => {YouthBks}",0.0105,0.477272727272727,0.022,1.92837465564738,21
"1104","{ChildBks,DoItYBks,ArtBks,ItalArt} => {YouthBks}",0.0105,0.477272727272727,0.022,1.92837465564738,21
"61","{RefBks,ItalCook,ItalAtlas} => {DoItYBks}",0.0125,0.543478260869565,0.023,1.92722787542399,25
"98","{CookBks,ItalCook,ItalAtlas} => {DoItYBks}",0.0125,0.543478260869565,0.023,1.92722787542399,25
"892","{CookBks,RefBks,ItalCook,ItalAtlas} => {DoItYBks}",0.0125,0.543478260869565,0.023,1.92722787542399,25
"781","{DoItYBks,ArtBks,GeogBks} => {ChildBks}",0.0595,0.815068493150685,0.073,1.92687587033259,119
"1431","{ChildBks,YouthBks,DoItYBks,RefBks} => {CookBks}",0.044,0.830188679245283,0.053,1.92619183119555,88
"459","{CookBks,ArtBks,Florence} => {YouthBks}",0.015,0.476190476190476,0.0315,1.92400192400192,30
"562","{ChildBks,RefBks,ItalCook} => {DoItYBks}",0.0225,0.542168674698795,0.0415,1.92258395283261,45
"1308","{ChildBks,CookBks,RefBks,ItalCook} => {DoItYBks}",0.0225,0.542168674698795,0.0415,1.92258395283261,45
"319","{CookBks,ArtBks,ItalArt} => {YouthBks}",0.0195,0.475609756097561,0.041,1.92165558019217,39
"733","{ChildBks,DoItYBks,RefBks} => {CookBks}",0.0745,0.827777777777778,0.09,1.92059809229183,149
"655","{ChildBks,CookBks,ItalCook} => {DoItYBks}",0.046,0.541176470588235,0.085,1.91906549853984,92
"377","{ChildBks,GeogBks,ItalArt} => {CookBks}",0.019,0.826086956521739,0.023,1.91667507313629,38
"1146","{ChildBks,ArtBks,GeogBks,ItalArt} => {CookBks}",0.019,0.826086956521739,0.023,1.91667507313629,38
"285","{RefBks,ArtBks,ItalArt} => {CookBks}",0.0165,0.825,0.02,1.91415313225058,33
"651","{CookBks,GeogBks,ItalCook} => {DoItYBks}",0.0345,0.5390625,0.064,1.91156914893617,69
